Chr	Start	End	Cytoband	Gene	RefSeqName
19	36158849.0	36164193.0	q13.12	UPK1A-AS1	NR_046420
19	29698166.0	29704136.0	q12	UQCRFS1	NM_006003
19	30414550.0	30507519.0	q12	URI1	NM_001252641
19	35759880.0	35770724.0	q13.12	USF2	NM_001321150
19	57631508.0	57643293.0	q13.43	USP29	NM_020903
19	46010687.0	46030240.0	q13.32	VASP	NM_003370
19	57966541.0	57968107.0	q13.43	VN1R1	NM_020633
19	53761544.0	53762855.0	q13.42	VN1R2	NM_173856
19	53770012.0	53770918.0	q13.42	VN1R4	NM_173857
19	50479723.0	50528805.0	q13.33	VRK3	NM_016440
19	51834789.0	51845378.0	q13.41	VSIG10L	NM_001163922
19	54544079.0	54567207.0	q13.42	VSTM1	NM_001288791
19	30017490.0	30055226.0	q12	VSTM2B	NM_001146339
19	36545782.0	36596012.0	q13.12	WDR62	NM_173636
19	38375462.0	38397346.0	q13.13	WDR87	NM_031951
19	33622997.0	33666703.0	q13.11	WDR88	NM_173479
19	34972879.0	34992085.0	q13.11	WTIP	NM_001080436
19	44047463.0	44079730.0	q13.31	XRCC1	NM_006297
19	38794199.0	38806606.0	q13.2	YIF1B	NM_001145463
19	36195388.0	36207940.0	q13.12	ZBTB32	NM_001316903
19	47567446.0	47617009.0	q13.32	ZC3H4	NM_015168
19	36825354.0	36870105.0	q13.12	ZFP14	NM_001297619
19	57050316.0	57068170.0	q13.43	ZFP28	NM_020828
19	38121909.0	38147162.0	q13.12	ZFP30	NM_001320668
19	39897486.0	39900052.0	q13.2	ZFP36	NM_003407
19	36874003.0	36909576.0	q13.12	ZFP82	NM_001321919
19	58095343.0	58105258.0	q13.43	ZIK1	NM_001321146
19	57285922.0	57352097.0	q13.43	ZIM2	NM_001146326
19	57276689.0	57311014.0	q13.43	ZIM2-AS1	NR_110744
19	57645463.0	57656570.0	q13.43	ZIM3	NM_052882
19	44830705.0	44871375.0	q13.31	ZNF112	NM_001348282
19	48773355.0	48790865.0	q13.33	ZNF114	NM_153608
19	58125586.0	58136085.0	q13.43	ZNF134	NM_003435
19	58570606.0	58581110.0	q13.43	ZNF135	NM_001164530
19	53099936.0	53103405.0	q13.41	ZNF137P	NR_023311
19	36705503.0	36729675.0	q13.12	ZNF146	NM_001099638
19	58207642.0	58220579.0	q13.43	ZNF154	NM_001085384
19	44488321.0	44502477.0	q13.31	ZNF155	NM_001260487
19	53569866.0	53606687.0	q13.41	ZNF160	NM_198893
19	57922514.0	57933307.0	q13.43	ZNF17	NM_001330617
19	52074489.0	52092991.0	q13.41	ZNF175	NM_007147
19	44978644.0	45004575.0	q13.31	ZNF180	NM_001278508
19	35225479.0	35233774.0	q13.11	ZNF181	NM_001145665
19	58144534.0	58155414.0	q13.43	ZNF211	NM_006385
19	44455374.0	44471752.0	q13.31	ZNF221	NM_001297589
19	44529493.0	44537262.0	q13.31	ZNF222	NM_013360
19	44556163.0	44572147.0	q13.31	ZNF223	NM_013361
19	44598481.0	44613983.0	q13.31	ZNF224	NM_013398
19	44617514.0	44638969.0	q13.31	ZNF225	NM_013362
19	44669214.0	44681838.0	q13.31	ZNF226	NM_001319090
19	44716680.0	44741421.0	q13.31	ZNF227	NM_001289166
19	44930422.0	44952766.0	q13.31	ZNF229	NM_001278510
19	44507076.0	44518072.0	q13.31	ZNF230	NM_006300
19	44764032.0	44779470.0	q13.31	ZNF233	NM_001330529
19	44645709.0	44664462.0	q13.31	ZNF234	NM_006630
19	44790500.0	44809178.0	q13.31	ZNF235	NM_004234
19	58452200.0	58459077.0	q13.43	ZNF256	NM_005773
19	37001588.0	37019248.0	q13.12	ZNF260	NM_001166037
19	57702867.0	57734214.0	q13.43	ZNF264	NM_003417
19	58694355.0	58724928.0	q13.43	ZNF274	NM_133502
19	53300660.0	53324922.0	q13.41	ZNF28	NR_036599
19	44331443.0	44353050.0	q13.31	ZNF283	NM_001297752
19	44576296.0	44593766.0	q13.31	ZNF284	NM_001037813
19	44889807.0	44905777.0	q13.31	ZNF285	NM_152354
19	45574757.0	45579846.0	q13.32	ZNF296	NM_145288
19	35417806.0	35436076.0	q13.11	ZNF30	NM_194325
19	35413918.0	35417730.0	q13.11	ZNF30-AS1	NR_110749
19	35168543.0	35177302.0	q13.11	ZNF302	NM_018675
19	57862641.0	57871265.0	q13.43	ZNF304	NM_001290319
19	53362743.0	53400947.0	q13.41	ZNF320	NM_001351777
19	53430387.0	53445847.0	q13.41	ZNF321P	NR_037805
19	58637694.0	58662148.0	q13.43	ZNF329	NM_024620
19	54024176.0	54083523.0	q13.42	ZNF331	NM_001317120
19	37341787.0	37384120.0	q13.12	ZNF345	NR_038362
19	53641956.0	53662322.0	q13.42	ZNF347	NM_001172675
19	52467592.0	52490079.0	q13.41	ZNF350	NM_021632
19	52452386.0	52484620.0	q13.41	ZNF350-AS1	NR_103847
19	37096206.0	37119499.0	q13.12	ZNF382	NM_001256838
19	37708827.0	37734826.0	q13.12	ZNF383	NM_001345947
19	44376514.0	44384288.0	q13.31	ZNF404	NM_001033719
19	53611131.0	53636173.0	q13.42	ZNF415	NM_018355
19	58082933.0	58090295.0	q13.43	ZNF416	NM_017879
19	58417141.0	58427984.0	q13.43	ZNF417	NM_001297734
19	58433251.0	58446755.0	q13.43	ZNF418	NM_001317030
19	57999078.0	58006048.0	q13.43	ZNF419	NM_001098492
19	37569123.0	37621268.0	q13.12	ZNF420	NM_001329524
19	44111375.0	44124014.0	q13.31	ZNF428	NM_182498
19	52534631.0	52552377.0	q13.41	ZNF432	NM_014650
19	56652534.0	56672262.0	q13.43	ZNF444	NM_018337
19	44416775.0	44439411.0	q13.31	ZNF45	NM_003425
19	57791334.0	57804936.0	q13.43	ZNF460	NM_001330622
19	57778560.0	57791702.0	q13.43	ZNF460-AS1	NR_136529
19	37127522.0	37157755.0	q13.12	ZNF461	NM_001322823
19	53341784.0	53360902.0	q13.41	ZNF468	NR_102299
19	57078889.0	57094262.0	q13.43	ZNF470	NM_001001668
19	57019211.0	57041583.0	q13.43	ZNF471	NM_001321768
19	50529149.0	50552031.0	q13.33	ZNF473	NM_015428
19	52800421.0	52829180.0	q13.41	ZNF480	NM_001297625
19	58865722.0	58874214.0	q13.43	ZNF497	NM_198458
19	32836513.0	32878573.0	q13.11	ZNF507	NM_014910
19	56111705.0	56114504.0	q13.42	ZNF524	NM_153219
19	53868945.0	53889841.0	q13.42	ZNF525	NM_001348157
19	42724422.0	42731205.0	q13.2	ZNF526	NM_133444
19	37862058.0	37883966.0	q13.12	ZNF527	NM_032453
19	52901120.0	52921657.0	q13.41	ZNF528	NM_032423
19	52892092.0	52901010.0	q13.41	ZNF528-AS1	NR_125345
19	37034516.0	37096178.0	q13.12	ZNF529	NM_001145649
19	37063971.0	37085618.0	q13.12	ZNF529-AS1	NR_110703
19	58111252.0	58124089.0	q13.43	ZNF530	NR_135923
19	52932223.0	52955516.0	q13.41	ZNF534	NM_001291369
19	30863299.0	31204493.0	q12	ZNF536	NM_001352260
19	38042272.0	38105079.0	q13.12	ZNF540	NM_152606
19	48023941.0	48076369.0	q13.33	ZNF541	NM_001277075
19	56879467.0	56891196.0	q13.43	ZNF542P	NR_003127
19	57831864.0	57842144.0	q13.43	ZNF543	NM_213598
19	58740046.0	58788858.0	q13.43	ZNF544	NM_001320782
19	40502942.0	40526948.0	q13.2	ZNF546	NM_001297763
19	57874802.0	57890925.0	q13.43	ZNF547	NM_173631
19	57901217.0	57913919.0	q13.43	ZNF548	NM_152909
19	58038692.0	58052244.0	q13.43	ZNF549	NM_153263
19	58053203.0	58071231.0	q13.43	ZNF550	NM_001277093
19	58193336.0	58201169.0	q13.43	ZNF551	NM_001270938
19	58318449.0	58326281.0	q13.43	ZNF552	NM_024762
19	36672961.0	36705986.0	q13.12	ZNF565	NM_001042474
19	36936020.0	36980804.0	q13.12	ZNF566	NM_001300970
19	37178513.0	37212238.0	q13.12	ZNF567	NM_001322911
19	37407230.0	37488834.0	q13.12	ZNF568	NM_001204838
19	37902043.0	37958360.0	q13.12	ZNF569	NM_001330482
19	37958673.0	37979554.0	q13.12	ZNF570	NM_001300993
19	38055154.0	38085693.0	q13.12	ZNF571	NM_001290314
19	38039850.0	38078248.0	q13.12	ZNF571-AS1	NR_038247
19	38229202.0	38270230.0	q13.12	ZNF573	NM_001172689
19	42572628.0	42585719.0	q13.2	ZNF574	NM_001330519
19	44037339.0	44040284.0	q13.31	ZNF575	NM_174945
19	44100543.0	44104587.0	q13.31	ZNF576	NM_024327
19	52359055.0	52391189.0	q13.41	ZNF577	NR_024181
19	52956828.0	53020131.0	q13.41	ZNF578	NM_001099694
19	56088890.0	56092211.0	q13.42	ZNF579	NM_152600
19	56152391.0	56154836.0	q13.42	ZNF580	NM_207115
19	56154985.0	56156989.0	q13.42	ZNF581	NM_016535
19	56894119.0	56904970.0	q13.43	ZNF582	NM_001320371
19	56905044.0	56910544.0	q13.43	ZNF582-AS1	NR_037160
19	56915382.0	56936400.0	q13.43	ZNF583	NM_001159860
19	37638339.0	37663643.0	q13.12	ZNF585A	NM_152655
19	37672480.0	37701451.0	q13.12	ZNF585B	NM_152279
19	58281019.0	58291984.0	q13.43	ZNF586	NM_017652
19	58361180.0	58376491.0	q13.43	ZNF587	NM_001204817
19	58341661.0	58357606.0	q13.43	ZNF587B	NM_001204818
19	35248978.0	35264134.0	q13.11	ZNF599	NM_001007248
19	53268065.0	53290044.0	q13.41	ZNF600	NM_198457
19	58488420.0	58514714.0	q13.43	ZNF606	NM_025027
19	38187263.0	38210691.0	q13.12	ZNF607	NM_032689
19	52839497.0	52870376.0	q13.41	ZNF610	NM_001161427
19	53206065.0	53238307.0	q13.41	ZNF611	NM_001161500
19	52430687.0	52449011.0	q13.41	ZNF613	NM_024840
19	52516576.0	52531680.0	q13.41	ZNF614	NM_025040
19	52494586.0	52511483.0	q13.41	ZNF615	NM_198480
19	52616344.0	52643191.0	q13.41	ZNF616	NR_135823
19	55987698.0	55995854.0	q13.42	ZNF628	NM_033113
19	52392487.0	52408305.0	q13.41	ZNF649	NM_023074
19	52391277.0	52403717.0	q13.41	ZNF649-AS1	NR_110733
19	53666551.0	53696678.0	q13.42	ZNF665	NM_001353459
19	56950692.0	56988770.0	q13.43	ZNF667	NM_001321356
19	56989242.0	57006805.0	q13.43	ZNF667-AS1	NR_036521
19	58231114.0	58238992.0	q13.43	ZNF671	NM_001321376
19	53738633.0	53758156.0	q13.42	ZNF677	NM_182609
19	53073525.0	53090427.0	q13.41	ZNF701	NM_018260
19	53471503.0	53496784.0	q13.41	ZNF702P	NR_003578
19	57106663.0	57135544.0	q13.43	ZNF71	NM_021216
19	57946692.0	57958465.0	q13.43	ZNF749	NM_001321954
19	53935226.0	53961515.0	q13.42	ZNF761	NM_001289951
19	53898385.0	53930574.0	q13.42	ZNF765	NR_146721
19	53898385.0	53961515.0	q13.42	ZNF765-ZNF761	NM_001350496
19	52772823.0	52795976.0	q13.41	ZNF766	NM_001010851
19	57980953.0	57988938.0	q13.43	ZNF772	NM_001330613
19	58011221.0	58027791.0	q13.43	ZNF773	NR_130705
19	58258163.0	58269528.0	q13.43	ZNF776	NR_145326
19	40575058.0	40596845.0	q13.2	ZNF780A	NM_001142579
19	40534166.0	40562115.0	q13.2	ZNF780B	NM_001005851
19	38158649.0	38183216.0	q13.12	ZNF781	NM_152605
19	56132106.0	56135941.0	q13.42	ZNF784	NM_203374
19	56598728.0	56632742.0	q13.43	ZNF787	NM_001002836
19	37309223.0	37341689.0	q13.12	ZNF790	NM_001242800
19	37288451.0	37319013.0	q13.12	ZNF790-AS1	NR_040027
19	35447257.0	35454953.0	q13.11	ZNF792	NM_175872
19	37997840.0	38034239.0	q13.12	ZNF793	NM_001013659
19	37988062.0	37997989.0	q13.12	ZNF793-AS1	NR_110723
19	58790317.0	58807254.0	q13.43	ZNF8	NM_021089
19	58790331.0	58827023.0	q13.43	ZNF8-ERVK3-1	NR_144447
19	57752052.0	57774106.0	q13.43	ZNF805	NM_001145078
19	35032620.0	35036291.0	q13.11	ZNF807	NR_146880
19	53030908.0	53059303.0	q13.41	ZNF808	NM_001321425
19	53970988.0	53997546.0	q13.42	ZNF813	NM_001004301
19	58380746.0	58400442.0	q13.43	ZNF814	NM_001144989
19	53452631.0	53466164.0	q13.41	ZNF816	NM_001202457
19	53430387.0	53466164.0	q13.41	ZNF816-ZNF321P	NM_001202473
19	53716200.0	53719355.0	q13.42	ZNF818P	NR_073396
19	37379025.0	37407193.0	q13.12	ZNF829	NM_001037232
19	53115617.0	53193834.0	q13.41	ZNF83	NM_001348019
19	57174019.0	57183123.0	q13.43	ZNF835	NM_001005850
19	52657359.0	52674936.0	q13.41	ZNF836	NM_001102657
19	52561352.0	52597524.0	q13.41	ZNF841	NM_001352299
19	53836971.0	53859372.0	q13.42	ZNF845	NM_001321523
19	37234379.0	37263716.0	q13.12	ZNF850	NM_001193552
19	56124958.0	56129907.0	q13.42	ZNF865	NM_001195605
19	52873169.0	52889046.0	q13.41	ZNF880	NM_001145434
19	53409145.0	53421184.0	q13.41	ZNF888	NM_001310127
19	58545433.0	58565999.0	q13.43	ZSCAN1	NM_182572
19	58595208.0	58629793.0	q13.43	ZSCAN18	NM_001145542
19	58838384.0	58853712.0	q13.43	ZSCAN22	NM_181846
19	58180302.0	58190520.0	q13.43	ZSCAN4	NM_152677
19	56732671.0	56879752.0	q13.43	ZSCAN5A	NM_001322072
19	56701057.0	56704421.0	q13.43	ZSCAN5B	NM_001080456
19	56717282.0	56720569.0	q13.43	ZSCAN5C	NM_001358413
19	48673948.0	48700877.0	q13.33	ZSWIM9	NM_199341
20	25275378.0	25371618.0	p11.21	ABHD12	NM_015600
20	24986865.0	25038818.0	p11.21	ACSS1	NM_001252675
20	3648611.0	3663337.0	p13	ADAM33	NM_153202
20	4201277.0	4229659.0	p13	ADRA1D	NM_000678
20	850541.0	896977.0	p13	ANGPT4	NM_015985
20	10015646.0	10037410.0	p12.2	ANKEF1	NM_198798
20	3801170.0	3805954.0	p13	AP5S1	NM_018347
20	24943579.0	24973425.0	p11.21	APMAP	NM_020531
20	3451664.0	3631769.0	p13	ATRN	NM_139321
20	3063201.0	3065370.0	p13	AVP	NM_000490
20	17674319.0	17716517.0	p12.1	BANF2	NM_001159495
20	17474549.0	17549865.0	p12.1	BFSP1	NM_001278608
20	6748744.0	6760925.0	p12.3	BMP2	NM_001200
20	11871370.0	11907243.0	p12.2	BTBD3	NM_001282552
20	2795632.0	2796476.0	p13	C20orf141	NM_001256538
20	11007191.0	11010014.0	p12.2	C20orf187	NR_146878
20	3229947.0	3388309.0	p13	C20orf194	NM_001009984
20	5731032.0	5845053.0	p12.3	C20orf196	NM_001303478
20	1184097.0	1188918.0	p13	C20orf202	NM_001009612
20	3734145.0	3749035.0	p13	C20orf27	NR_047675
20	18789994.0	18810847.0	p11.23	C20orf78	NM_001242671
20	6407378.0	6509106.0	p12.3	CASC20	NR_109953
20	23059992.0	23066977.0	p11.21	CD93	NM_012072
20	3767418.0	3786768.0	p13	CDC25B	NR_136336
20	5107406.0	5178533.0	p12.3	CDS2	NM_003818
20	3764497.0	3767337.0	p13	CENPB	NM_001810
20	20033157.0	20341346.0	p11.23	CFAP61	NM_015585
20	5891973.0	5906005.0	p12.3	CHGB	NM_001819
20	2774714.0	2781292.0	p13	CPXM1	NM_019609
20	5986583.0	6020697.0	p12.3	CRLS1	NM_001323562
20	20015004.0	20036690.0	p11.23	CRNKL1	NM_001278626
20	463337.0	524482.0	p13	CSNK2A1	NM_177559
20	23728189.0	23731574.0	p11.21	CST1	NM_001898
20	23431040.0	23433482.0	p11.21	CST11	NM_080830
20	23499782.0	23522655.0	p11.21	CST13P	NR_001279
20	23804403.0	23807312.0	p11.21	CST2	NM_001322
20	23608533.0	23618685.0	p11.21	CST3	NM_001288614
20	23666276.0	23669662.0	p11.21	CST4	NM_001899
20	23856571.0	23860380.0	p11.21	CST5	NM_001900
20	24929865.0	24940564.0	p11.21	CST7	NM_003650
20	23471737.0	23476655.0	p11.21	CST8	NM_001281730
20	23583046.0	23586610.0	p11.21	CST9	NM_001008693
20	23545369.0	23549386.0	p11.21	CST9L	NM_080610
20	23420321.0	23425567.0	p11.21	CSTL1	NM_138283
20	3170995.0	3185343.0	p13	DDRGK1	NM_023935
20	17550598.0	17588652.0	p12.1	DSTN	NM_006870
20	18568536.0	18744560.0	p11.23	DTD1	NM_080820
20	18364010.0	18447829.0	p11.23	DZANK1	NM_001351684
20	2673523.0	2740754.0	p13	EBF4	NR_138537
20	25176305.0	25208711.0	p11.21	ENTPD6	NM_001322396
20	13694968.0	13765579.0	p12.1	ESF1	NM_001276380
20	814339.0	826922.0	p13	FAM110A	NM_001289146
20	26035249.0	26067553.0	p11.1	FAM182A	NR_026713
20	25744088.0	25776744.0	p11.1	FAM182B	NR_027061
20	3127164.0	3140532.0	p13	FASTKD5	NM_021826
20	6055491.0	6104191.0	p12.3	FERMT1	NM_017671
20	1349620.0	1373816.0	p13	FKBP1A	NM_001199786
20	1290554.0	1373816.0	p13	FKBP1A-SDCBP2	NR_037661
20	14304638.0	14318313.0	p12.1	FLRT3	NM_013281
20	22561641.0	22566101.0	p11.21	FOXA2	NM_153675
20	3639938.0	3644046.0	p13	GFRA4	NM_022139
20	23965689.0	23969416.0	p11.21	GGTLC1	NM_178311
20	25388318.0	25429191.0	p11.21	GINS1	NR_134574
20	3024267.0	3026391.0	p13	GNRH2	NM_001501
20	5525079.0	5591672.0	p12.3	GPCPD1	NM_019593
20	23342768.0	23353698.0	p11.21	GZF1	NM_001317012
20	7863630.0	7921093.0	p12.3	HAO1	NM_017545
20	3713316.0	3733758.0	p13	HSPA12B	NM_052970
20	2639035.0	2644869.0	p13	IDH3B	NR_136344
20	20348764.0	20351592.0	p11.23	INSM1	NM_002196
20	13202417.0	13281297.0	p12.1	ISM1	NM_080826
20	13218066.0	13220334.0	p12.1	ISM1-AS1	NR_040043
20	3190005.0	3208095.0	p13	ITPA	NM_001324240
20	10618331.0	10654694.0	p12.2	JAG1	NM_000214
20	18122867.0	18169031.0	p11.23	KAT14	NM_020536
20	16252748.0	16554079.0	p12.1	KIF16B	NM_024704
20	21106615.0	21227258.0	p11.23	KIZ	NM_001163023
20	21175043.0	21198927.0	p11.23	KIZ-AS1	NR_109956
20	9495004.0	9511171.0	p12.2	LAMP5	NM_001199897
20	9485826.0	9495645.0	p12.2	LAMP5-AS1	NR_109957
20	21068244.0	21086999.0	p11.23	LINC00237	NR_147212
20	22541191.0	22559280.0	p11.21	LINC00261	NR_001558
20	18768614.0	18775228.0	p11.23	LINC00652	NR_026883
20	5476712.0	5485242.0	p12.3	LINC00654	NR_015406
20	23105704.0	23113273.0	p11.21	LINC00656	NR_034149
20	5412602.0	5426394.0	p12.3	LINC00658	NR_038239
20	11790634.0	11851363.0	p12.2	LINC00687	NR_110635
20	18359692.0	18362127.0	p11.23	LINC00851	NR_034167
20	22568159.0	22588155.0	p11.21	LINC01384	NR_109883
20	22260865.0	22263439.0	p11.22	LINC01427	NR_110615
20	7127113.0	7234849.0	p12.3	LINC01428	NR_110609
20	23337230.0	23338764.0	p11.21	LINC01431	NR_109884
20	22034727.0	22055292.0	p11.22	LINC01432	NR_038394
20	4173736.0	4176600.0	p13	LINC01433	NR_033917
20	7328079.0	7349148.0	p12.3	LINC01706	NR_110610
20	6711387.0	6716783.0	p12.3	LINC01713	NR_146909
20	24180402.0	24205224.0	p11.21	LINC01721	NR_040102
20	12845851.0	12933167.0	p12.1	LINC01722	NR_109868
20	12930987.0	12932275.0	p12.1	LINC01723	NR_109870
20	21591424.0	21684223.0	p11.22	LINC01726	NR_109878
20	21550661.0	21596360.0	p11.22	LINC01727	NR_109880
20	5488520.0	5490648.0	p12.3	LINC01729	NR_109860
20	3789140.0	3793081.0	p13	LINC01730	NR_109859
20	25936447.0	25949924.0	p11.1	LINC01733	NR_110003
20	22647930.0	22665982.0	p11.21	LINC01747	NR_146527
20	7282735.0	7288079.0	p12.3	LINC01751	NR_135005
20	10733737.0	10734675.0	p12.2	LINC01752	NR_110611
20	19222945.0	19265240.0	p11.23	LOC100130264	NR_024564
20	25990434.0	26003903.0	p11.1	LOC100134868	NR_004846
20	18774692.0	18776709.0	p11.23	LOC100270804	NR_026885
20	1754010.0	1760392.0	p13	LOC100289473	NR_037142
20	25165307.0	25177528.0	p11.21	LOC101926889	NR_109994
20	25825302.0	25834657.0	p11.1	LOC101926935	NR_110001
20	10855980.0	10889920.0	p12.2	LOC101929413	NR_109866
20	18655038.0	18679352.0	p11.23	LOC101929526	NR_109955
20	12915525.0	12917611.0	p12.1	LOC102606466	NR_109872
20	1098494.0	1099091.0	p13	LOC105372493	NR_136535
20	25731843.0	25736686.0	p11.1	LOC105372582	NR_135006
20	25733196.0	25733490.0	p11.1	LOC105379511	NR_135512
20	22380970.0	22401281.0	p11.21	LOC284788	NR_027090
20	25121433.0	25129426.0	p11.21	LOC284798	NR_027091
20	11247306.0	11254031.0	p12.2	LOC339593	NR_038972
20	2187573.0	2193797.0	p13	LOC388780	NM_001287682
20	15872978.0	15966527.0	p12.1	LOC613266	NR_130924
20	5451841.0	5457780.0	p12.3	LOC643406	NR_029405
20	6021191.0	6034726.0	p12.3	LRRN4	NM_152611
20	3143262.0	3154238.0	p13	LZTS3	NM_001282533
20	13976145.0	16033841.0	p12.1	MACROD2	NM_080676
20	14864898.0	14910164.0	p12.1	MACROD2-AS1	NR_037841
20	14535029.0	14609554.0	p12.1	MACROD2-IT1	NR_104193
20	3827445.0	3856770.0	p13	MAVS	NR_037921
20	5931297.0	5975852.0	p12.3	MCM8	NM_032485
20	5971440.0	5986467.0	p12.3	MCM8-AS1	NR_110101
20	17949533.0	17971765.0	p11.23	MGME1	NM_001310339
20	3898140.0	3898218.0	p13	MIR103A2	NR_029519
20	3898148.0	3898210.0	p13	MIR103B2	NR_031722
20	2633422.0	2633488.0	p13	MIR1292	NR_031699
20	18451258.0	18451335.0	p11.23	MIR3192	NR_036160
20	26188821.0	26188914.0	p11.1	MIR663A	NR_030386
20	26167654.0	26189869.0	p11.1	MIR663AHG	NR_040095
20	1373543.0	1373605.0	p13	MIR6869	NR_106929
20	10630283.0	10630343.0	p12.2	MIR6870	NR_106930
20	7352254.0	7352339.0	p12.3	MIR8062	NR_107029
20	10385427.0	10414887.0	p12.2	MKKS	NR_072977
20	3026674.0	3028896.0	p13	MRPS26	NM_030811
20	19997933.0	20014273.0	p11.23	NAA20	NM_181528
20	25593572.0	25604648.0	p11.21	NANP	NM_152667
20	23355155.0	23402156.0	p11.21	NAPB	NM_022080
20	26084051.0	26094677.0	p11.1	NCOR1P1	NR_003678
20	13765671.0	13799067.0	p12.1	NDUFAF5	NM_024120
20	25433332.0	25566167.0	p11.21	NINL	NM_001318226
20	21491659.0	21494664.0	p11.22	NKX2-2	NM_002509
20	21376004.0	21378047.0	p11.22	NKX2-4	NM_033176
20	2633177.0	2639039.0	p13	NOP56	NM_006392
20	1422806.0	1448337.0	p13	NSFL1C	NM_001206736
20	23331372.0	23335408.0	p11.21	NXT1	NM_013248
20	16728997.0	16732809.0	p12.1	OTOR	NM_020157
20	18004795.0	18039832.0	p11.23	OVOL2	NM_001303462
20	3052265.0	3053163.0	p13	OXT	NM_000915
20	9518036.0	9819687.0	p12.2	PAK5	NM_177990
20	3869485.0	3910529.0	p13	PANK2	NM_024960
20	9966980.0	9987764.0	p12.2	PARAL1	NR_109861
20	21686296.0	21699124.0	p11.22	PAX1	NM_006192
20	2815960.0	2821889.0	p13	PCED1A	NM_001271168
20	5095598.0	5107268.0	p12.3	PCNA	NM_002592
20	5100231.0	5100615.0	p12.3	PCNA-AS1	NR_028370
20	17206751.0	17465222.0	p12.1	PCSK2	NM_001201528
20	1959401.0	1974931.0	p13	PDYN	NM_001190898
20	1927855.0	1988163.0	p13	PDYN-AS1	NR_134520
20	18118498.0	18123812.0	p11.23	PET117	NM_001164811
20	8112911.0	8865547.0	p12.3	PLCB1	NM_015192
20	8229350.0	8230388.0	p12.3	PLCB1-IT1	NR_046809
20	9049700.0	9461462.0	p12.2	PLCB4	NM_001172646
20	18448032.0	18465292.0	p11.23	POLR3F	NM_006466
20	4702499.0	4709108.0	p13	PRND	NM_012409
20	4666739.0	4682236.0	p13	PRNP	NM_001080122
20	4711927.0	4721314.0	p13	PRNT	NR_024267
20	5281845.0	5297378.0	p12.3	PROKR2	NM_144773
20	1093871.0	1152890.0	p13	PSMF1	NM_001323407
20	2844840.0	3019315.0	p13	PTPRA	NM_002836
20	25228705.0	25278648.0	p11.21	PYGB	NM_002862
20	1206763.0	1235145.0	p13	RAD21L1	NM_001136566
20	20370271.0	20693266.0	p11.23	RALGAPA2	NM_020343
20	4760669.0	4804291.0	p13	RASSF2	NM_014737
20	18467187.0	18477887.0	p11.23	RBBP9	NM_006606
20	19867164.0	19983103.0	p11.23	RIN2	NM_001242581
20	3907955.0	3996238.0	p13	RNF24	NM_001134337
20	17594322.0	17662928.0	p12.1	RRBP1	NM_004587
20	939095.0	982907.0	p13	RSPO4	NM_001040007
20	18794369.0	18795035.0	p11.23	SCP2D1	NM_178483
20	642239.0	656823.0	p13	SCRT2	NM_033129
20	1290554.0	1309879.0	p13	SDCBP2	NM_080489
20	1305986.0	1359379.0	p13	SDCBP2-AS1	NR_040047
20	18488125.0	18542059.0	p11.23	SEC23B	NM_001172746
20	13830043.0	13975979.0	p12.1	SEL1L2	NR_073207
20	3667616.0	3687775.0	p13	SIGLEC1	NM_023068
20	1874812.0	1920540.0	p13	SIRPA	NM_001330728
20	1545028.0	1600740.0	p13	SIRPB1	NM_001083910
20	1455235.0	1472233.0	p13	SIRPB2	NM_001122962
20	1514896.0	1538343.0	p13	SIRPD	NM_178460
20	1609797.0	1638425.0	p13	SIRPG	NM_001039508
20	1614153.0	1629119.0	p13	SIRPG-AS1	NR_110090
20	4833001.0	4990939.0	p13	SLC23A2	NM_203327
20	19193289.0	19703541.0	p11.23	SLC24A3	NM_020689
20	3208062.0	3219887.0	p13	SLC4A11	NM_001174089
20	740723.0	749228.0	p13	SLC52A3	NM_033409
20	10415950.0	10608682.0	p12.2	SLX4IP	NM_001009608
20	18548063.0	18550255.0	p11.23	SMIM26	NM_001348957
20	4129425.0	4168394.0	p13	SMOX	NM_175840
20	10199445.0	10288068.0	p12.2	SNAP25	NM_001322904
20	10004459.0	10200154.0	p12.2	SNAP25-AS1	NR_040710
20	2635712.0	2635844.0	p13	SNORA51	NR_002981
20	2634857.0	2634932.0	p13	SNORD110	NR_003078
20	2443597.0	2443693.0	p13	SNORD119	NR_003684
20	17943352.0	17943589.0	p11.23	SNORD17	NR_003045
20	2637269.0	2637340.0	p13	SNORD56	NR_002739
20	2637584.0	2637656.0	p13	SNORD57	NR_002738
20	2636742.0	2636828.0	p13	SNORD86	NR_004399
20	1246934.0	1289971.0	p13	SNPH	NM_014723
20	2442280.0	2451499.0	p13	SNRPB	NM_003091
20	16710608.0	16722417.0	p12.1	SNRPB2	NM_003092
20	17922239.0	17949634.0	p11.23	SNX5	NM_152227
20	3758150.0	3762102.0	p13	SPEF1	NM_015417
20	12989601.0	13147411.0	p12.1	SPTLC3	NM_001349945
20	627267.0	634014.0	p13	SRXN1	NM_080725
20	23016056.0	23017314.0	p11.21	SSTR4	NM_001052
20	2082527.0	2129198.0	p13	STK35	NM_080836
20	24449834.0	24647253.0	p11.21	SYNDIG1	NM_024893
20	13370035.0	13619583.0	p12.1	TASP1	NM_001323604
20	584636.0	590910.0	p13	TCF15	NM_004609
20	2276612.0	2321725.0	p13	TGM3	NM_003245
20	2361553.0	2413399.0	p13	TGM6	NM_001254734
